image,disease,plant_type,dataset_type
Fungi/20230802_105824.jpg,Fungi,Potato,test
Bacteria/20230815_113845.jpg,Bacteria,Potato,test
Pest/20230712_114434.jpg,Pest,Potato,test
Fungi/20230802_110928786.jpg,Fungi,Potato,test
Virus/20230815_152839.jpg,Virus,Potato,test
Phytopthora/IMG_0288 - Copy.JPG,Phytopthora,Potato,test
Healthy/20230712_132347.jpg,Healthy,Potato,test
Bacteria/IMG_0941.JPG,Bacteria,Potato,test
Virus/IMG_4808.JPG,Virus,Potato,test
Pest/IMG_4735.JPG,Pest,Potato,test
Pest/IMG_20230816_134335.jpg,Pest,Potato,test
Fungi/20230802_111326036.jpg,Fungi,Potato,test
Phytopthora/IMG_9508 (1).JPG,Phytopthora,Potato,test
Fungi/20230802_105912793.jpg,Fungi,Potato,test
Bacteria/20230816_141504.jpg,Bacteria,Potato,test
Fungi/IMG_0146.JPG,Fungi,Potato,test
Phytopthora/IMG_9426.JPG,Phytopthora,Potato,test
Pest/IMG_0189.JPG,Pest,Potato,test
Virus/20230815_113714.jpg,Virus,Potato,test
Pest/IMG_20230816_141201.jpg,Pest,Potato,test
Fungi/1692335403802.jpg,Fungi,Potato,test
Pest/20230802_115747.jpg,Pest,Potato,test
Virus/IMG_0623.JPG,Virus,Potato,test
Virus/IMG_0844.JPG,Virus,Potato,test
Healthy/20230712_130724.jpg,Healthy,Potato,test
Bacteria/IMG_0374.JPG,Bacteria,Potato,test
Pest/IMG_0214.JPG,Pest,Potato,test
Pest/20230712_160312.jpg,Pest,Potato,test
Bacteria/20230816_140809.jpg,Bacteria,Potato,test
Bacteria/20230815_113943.jpg,Bacteria,Potato,test
Phytopthora/IMG_9443 (1).JPG,Phytopthora,Potato,test
Virus/20230712_133347.jpg,Virus,Potato,test
Bacteria/IMG_1007.JPG,Bacteria,Potato,test
Fungi/IMG_20230815_152008~2.jpg,Fungi,Potato,test
Pest/IMG_20230816_134440.jpg,Pest,Potato,test
Fungi/IMG_20230816_121138.jpg,Fungi,Potato,test
Bacteria/20230816_140641.jpg,Bacteria,Potato,test
Healthy/20230816_121144.jpg,Healthy,Potato,test
Fungi/IMG_0728.JPG,Fungi,Potato,test
Phytopthora/20230802_123436584.jpg,Phytopthora,Potato,test
Healthy/20230712_123902.jpg,Healthy,Potato,test
Bacteria/IMG_1135.JPG,Bacteria,Potato,test
Fungi/20230712_120442.jpg,Fungi,Potato,test
Pest/IMG_8327.JPG,Pest,Potato,test
Phytopthora/IMG_9525.JPG,Phytopthora,Potato,test
Healthy/20230816_121244.jpg,Healthy,Potato,test
Bacteria/20230815_113819.jpg,Bacteria,Potato,test
Pest/IMG_20230816_141633.jpg,Pest,Potato,test
Virus/IMG_0471.JPG,Virus,Potato,test
Pest/20230802_112826.jpg,Pest,Potato,test
Pest/IMG_20230816_140040~2.jpg,Pest,Potato,test
Bacteria/IMG_0951.JPG,Bacteria,Potato,test
Pest/1692336759137.jpg,Pest,Potato,test
Bacteria/IMG_1132.JPG,Bacteria,Potato,test
Virus/20230802_115927.jpg,Virus,Potato,test
Pest/20230922_163500.jpg,Pest,Potato,test
Virus/IMG_0470.JPG,Virus,Potato,test
Bacteria/IMG_1099.JPG,Bacteria,Potato,test
Fungi/IMG_0277 (1).JPG,Fungi,Potato,test
Pest/20230712_124530.jpg,Pest,Potato,test
Bacteria/20230816_135627.jpg,Bacteria,Potato,test
Phytopthora/IMG_0353.JPG,Phytopthora,Potato,test
Fungi/IMG_0741.JPG,Fungi,Potato,test
Virus/20230815_145643.jpg,Virus,Potato,test
Fungi/1692336759109.jpg,Fungi,Potato,test
